lung_t_cell_0	lung_t_cell_1	lung_t_cell_2	lung_t_cell_3	lung_t_cell_4
VDAC1	0	0	0	0	0.421868125359358
PPM1G	0	0	0	0	0.650944718224589
TRAPPC2L	0	0	0	0	0.680838763063574
AP1S1	0	0	0	0	0.347660240962278
PDIA6	0	0	0	0	0.555080884126922
RNH1	0	0	0	0	0.341870246753207
EXOSC5	0	0	0	0	0.716728780993181
PLEKHJ1	0	0	0	0	0.789470422263744
ITGB1	0	0	0	0	0.423266182827703
SASH3	0	0	0	0	0.288736925619775
LUC7L2	0	0	0	0	0.511367092791175
JAGN1	0	0	0	0	0.288727527629282
CISH	0	0	0	0	0.665972848231158
FDX1	0	0	0	0	0.591660930281564
ALDH3A2	0	0	0	0	0.482231688133385
PSMD9	0	0	0	0	0.395446415108978
MRPS34	0	0	0	0	0.525813256282555
TMEM126A	0	0	0	0	0.456031573357444
EPRS	0	0	0	0	0.745038585546377
SSU72	0	0	0	0	0.392557039717161
CR1	0	0	0	0	0.698491959126393
GLE1	0	0	0	0	0.416298444280959
CDKN2AIPNL	0	0	0	0	0.751707894810535
IFI6	0	0	0	0	0.593531721564153
C9orf16	0	0	0	0	0.271277167403344
PSMC3	0	0	0	0	0.312605038867656
FAM127A	0	0	0	0	0.578951830076883
RUVBL2	0	0	0	0	0.537361608582924
EMC2	0	0	0	0	1.02020812714621
CYC1	0	0	0	0	0.445997954942978
HPCAL1	0	0	0	0	0.535068815348801
SRM	0	0	0	0	0.426578184466797
NSRP1	0	0	0	0	0.894422587103277
TMEM205	0	0	0	0	0.367031724364301
TMEM55B	0	0	0	0	0.59690582260272
NABP2	0	0	0	0	0.811750992032454
ENOPH1	0	0	0	0	1.1474754606128
CCDC90B	0	0	0	0	0.510826230692605
AP3M1	0	0	0	0	0.822515054153369
MRPS18B	0	0	0	0	0.343469048880754
IARS2	0	0	0	0	0.437071216469475
COMMD9	0	0	0	0	0.277906217918036
SMC6	0	0	0	0	0.420259921404984
CXXC5	0	0	0	0	0.820337863576745
RPUSD3	0	0	0	0	1.02743807275214
ORMDL2	0	0	0	0	0.291946012073566
EBAG9	0	0	0	0	1.13844523007453
DSTNP2	0	0	0	0	0.470244647542565
ISOC2	0	0	0	0	0.355683738783602
NCSTN	0	0	0	0	0.462133479335741
SMC3	0	0	0	0	0.404999842528322
ATP6V1F	0	0	0	0	0.423205158316042
HSD17B10	0	0	0	0	0.372220643608228
TRNAU1AP	0	0	0	0	0.592626804341231
SMARCE1	0	0	0	0	0.560788227252131
PDCD5	0	0	0	0	0.428537170950896
ACADS	0	0	0	0	0.751323032710704
BLVRB	0	0	0	0	0.419159476763315
UFD1L	0	0	0	0	0.439889508244729
GYPC	0	0	0	0	0.378214813171946
C16orf13	0	0	0	0	0.563049799580918
CNIH4	0	0	0	0	0.317402730514674
MRPL13	0	0	0	0	0.660367354698491
NDUFB5	0	0	0	0	0.491636878893819
MFNG	0	0	0	0	0.564225135882941
SGMS2	0	0	0	0	0.83515042696919
UBE2N	0	0	0	0	0.450569198714028
INF2	0	0	0	0	0.904222737663998
EIF6	0	0	0	0	0.296628578849288
SMAD2	0	0	0	0	0.344209230906828
GRHPR	0	0	0	0	0.426727486705024
RCC1	0	0	0	0	0.683479408070526
REEP5	0	0	0	0	0.379254131186372
ICMT	0	0	0	0	0.765720606115152
RSU1	0	0	0	0	0.283950877015218
TMEM14B	0	0	0	0	0.275171176386682
PMVK	0	0	0	0	0.696529936555148
NUP210	0	0	0	0	0.40442392808954
ADAM15	0	0	0	0	0.68449065538581
UFC1	0	0	0	0	0.400568230163853
HUS1	0	0	0	0	0.279255811739646
PCK2	0	0	0	0	0.882046670287772
SDF2	0	0	0	0	0.470996990712758
NDUFV1	0	0	0	0	0.42077431818524
SLC12A6	0	0	0	0	0.707261284096313
ORMDL1	0	0	0	0	0.286550716877815
RRP1	0	0	0	0	0.655504547472864
MTCH2	0	0	0	0	0.406229497492404
ABHD8	0	0	0	0	0.764897587012232
TOMM5	0	0	0	0	0.511398016903976
PSMG2	0	0	0	0	0.632501004117882
LMAN2	0	0	0	0	0.394338222228184
AURKAIP1	0	0	0	0	0.252121754923499
CLTA	0	0	0	0	0.336948152488404
SPARC	0	0	0	0	1.16997946354035
GPATCH4	0	0	0	0	0.845454536757351
GCA	0	0	0	0	0.539862291328683
PIH1D1	0	0	0	0	0.360393129486182
RANBP1	0	0	0	0	0.283407291270356
ARHGAP10	0	0	0	0	0.617887404890012
ATP5G1	0	0	0	0	0.427836666887762
COX5A	0	0	0	0	0.405790567445326
ZNF622	0	0	0	0	0.649439819801846
MRPS12	0	0	0	0	0.54929875054961
ARL4A	0	0	0	0	0.388682621851157
USP3	0	0	0	0	0.582163975216713
YIPF3	0	0	0	0	0.807969917479445
ANXA1	0	0	0	0	0.378556422263106
MRPL40	0	0	0	0	0.638033333587222
SCAF11	0	0	0	0	0.259408534997191
ENPP4	0	0	0	0	0.762597948531273
ABCC3	0	0	0	0	0.507614875015394
NUCB1	0	0	0	0	0.552320174059115
NTAN1	0	0	0	0	0.439239533738141
CCDC88A	0	0	0	0	0.258450127599783
PHB2	0	0	0	0	0.495214546768754
CCPG1	0	0	0	0	0.779674335910221
NDUFAF3	0	0	0	0	0.338374475151562
GOT2	0	0	0	0	0.545988929913026
DCAF13	0	0	0	0	0.941526740058404
PLBD1	0	0	0	0	0.546205649621963
NOL7	0	0	0	0	0.312918609018647
FIS1	0	0	0	0	0.435703523720726
SNX3	0	0	0	0	0.300953467091601
ANAPC15	0	0	0	0	0.355443977150914
SRP54	0	0	0	0	0.532754015959598
C14orf166	0	0	0	0	0.367667328157236
CCZ1B	0	0	0	0	0.738233043946261
ERI3	0	0	0	0	1.05623170618232
ENG	0	0	0	0	0.54535872684713
ARMC10	0	0	0	0	0.665800938570495
RTN3	0	0	0	0	0.41587073828816
MRPL43	0	0	0	0	0.45309284592911
CIB1	0	0	0	0	0.322718080238493
GINM1	0	0	0	0	0.406201003958467
ACOT7	0	0	0	0	0.88189389315223
SMDT1	0	0	0	0	0.355265570018047
CYP4V2	0	0	0	0	0.370582482455791
PVR	0	0	0	0	1.06117211409307
ERLIN1	0	0	0	0	0.934651820822655
HLA-H	0	0	0	0	0.665989692962854
STUB1	0	0	0	0	0.410662557780156
VAMP3	0	0	0	0	0.415889714543475
TRAPPC4	0	0	0	0	0.691253842548483
DARS2	0	0	0	0	0.789207046223756
PSMD7	0	0	0	0	0.303887239503544
RNF220	0	0	0	0	0.269472768709907
OSTM1	0	0	0	0	0.415505023535741
PAICS	0	0	0	0	0.481249156619757
SNAPC2	0	0	0	0	0.422224398455843
LSM6	0	0	0	0	0.439981702017342
RANGRF	0	0	0	0	0.543990856101086
NSMCE1	0	0	0	0	0.608810939330497
VAC14	0	0	0	0	0.487519218807456
NDUFAB1	0	0	0	0	0.331679647920202
UQCRC1	0	0	0	0	0.413179685649412
SLC16A3	0	0	0	0	0.442669921181352
POP7	0	0	0	0	0.342935633809393
SEPHS2	0	0	0	0	0.415853915746253
CMC1	0	0	0	0	0.298904715334883
CD58	0	0	0	0	0.42503149768693
UXS1	0	0	0	0	0.968091616981509
TMEM30A	0	0	0	0	0.398858086298461
MED12	0	0	0	0	0.379145010274297
TMBIM4	0	0	0	0	0.277471963583766
MRPL15	0	0	0	0	0.606554651456055
HEATR5B	0	0	0	0	0.599602670565594
TUBG1	0	0	0	0	0.83389984042492
CKS1B	0	0	0	0	0.91760852672958
SEC31A	0	0	0	0	0.374585852898227
DCTN6	0	0	0	0	0.804480313698147
DNASE1L1	0	0	0	0	0.521324703501025
KIAA2013	0	0	0	0	0.485984195315046
ECHDC1	0	0	0	0	0.289054771159378
LBR	0	0	0	0	0.392260518873937
LYRM2	0	0	0	0	0.381958674535412
PSMD4	0	0	0	0	0.323068487726293
RPL26L1	0	0	0	0	0.597623297977683
LTV1	0	0	0	0	1.06804807985046
GNPTG	0	0	0	0	0.43241482443013
ITGB1BP1	0	0	0	0	0.596280614211394
GPN1	0	0	0	0	0.657575534070431
NDUFS4	0	0	0	0	0.274718258573166
TNPO1	0	0	0	0	0.391608345285828
DGCR6L	0	0	0	0	0.577649759648597
PDAP1	0	0	0	0	0.49103115109351
SLC39A3	0	0	0	0	0.302972990226853
CARS2	0	0	0	0	0.3546584430429
ZFAND2A	0	0	0	0	0.341795604415978
C1D	0	0	0	0	0.385483317292021
GTF2H5	0	0	0	0	0.319085893204401
GTF3C5	0	0	0	0	0.489136973859441
ADIPOR2	0	0	0	0	0.303455844795335
NME2	0	0	0	0	0.394847968775681
COX5B	0	0	0	0	0.372575296494589
CNPY2	0	0	0	0	0.258703013975359
ERCC1	0	0	0	0	0.620983073932024
LEPROT	0	0	0	0	0.421319350935562
SEL1L	0	0	0	0	0.633585871275605
IMPDH1	0	0	0	0	0.521207565797575
POLR2I	0	0	0	0	0.275417877233599
PPA2	0	0	0	0	0.53555862522959
RHEB	0	0	0	0	0.251350929143701
COQ2	0	0	0	0	0.467962644664061
SLC7A7	0	0	0	0	0.426065158961858
DTNBP1	0	0	0	0	0.390040563294778
PGM2	0	0	0	0	0.399922141164723
TYW3	0	0	0	0	0.424393165956974
METAP1	0	0	0	0	0.309607867849158
ATP5J	0	0	0	0	0.354517744614986
MLF2	0	0	0	0	0.385453975310558
NAA10	0	0	0	0	0.433859122245197
TMEM59	0	0	0	0	0.365258406211092
PGK1	0	0	0	0	0.386101510949001
EIF2A	0	0	0	0	0.318484058882486
AK6	0	0	0	0	0.455658705560976
ATIC	0	0	0	0	0.920031719667332
BLOC1S1	0	0	0	0	0.420210892668146
PPP2R5A	0	0	0	0	0.413673759064618
MZT2B	0	0	0	0	0.341774963455126
NFU1	0	0	0	0	0.466874162596338
P4HB	0	0	0	0	0.348109270943978
WDR36	0	0	0	0	0.583360475741522
NAA50	0	0	0	0	0.259263154669631
HADHB	0	0	0	0	0.257012880967217
PSMG3	0	0	0	0	0.4782878775014
NUDT19	0	0	0	0	1.00067996120673
METAP2	0	0	0	0	0.45417399692674
RAB2A	0	0	0	0	0.399308416064804
RAB11FIP1	0	0	0	0	0.277293455708452
ERP44	0	0	0	0	0.470152535708054
EIF5B	0	0	0	0	0.43040971736647
TIMM13	0	0	0	0	0.573371370925995
SVBP	0	0	0	0	0.277735146353728
PSMD14	0	0	0	0	0.812502944377988
C5orf24	0	0	0	0	0.820899956050469
TMED5	0	0	0	0	0.303900745570814
XPO1	0	0	0	0	0.304800373551502
KIF22	0	0	0	0	0.537987123216157
ZMPSTE24	0	0	0	0	0.400785176836131
MRPL34	0	0	0	0	0.423096563492343
TMCO1	0	0	0	0	0.504327677952523
LARP7	0	0	0	0	0.268234189559535
STAC3	0	0	0	0	0.616730961446541
MKKS	0	0	0	0	0.302502351439032
NSMCE2	0	0	0	0	0.832175953773694
ADCK2	0	0	0	0	0.452447342097275
COL4A3BP	0	0	0	0	0.636307487641841
NDUFS7	0	0	0	0	0.251295993723399
LYPLAL1	0	0	0	0	0.531388906218529
SNU13	0	0	0	0	0.276051272241389
RRN3P2	0	0	0	0	0.514125845805771
PLEKHB2	0	0	0	0	0.268287011199711
NMRAL1	0	0	0	0	0.412134142485906
TMED3	0	0	0	0	0.653712168427242
NPTN	0	0	0	0	0.467483430401059
IRAK1	0	0	0	0	0.375531551138126
CSE1L	0	0	0	0	1.74336395951465
NUDT22	0	0	0	0	0.542120158061844
COPS6	0	0	0	0	0.526699862471818
URM1	0	0	0	0	0.322995970937407
AATF	0	0	0	0	0.617459596660642
UNC93B1	0	0	0	0	0.266241555720573
SLC39A4	0	0	0	0	0.608071607604135
EMC3	0	0	0	0	0.642771061660727
TMEM52B	0	0	0	0	0.386281399124041
C1QBP	0	0	0	0	0.472781307167179
MRPL24	0	0	0	0	0.407414250326308
ISCA2	0	0	0	0	0.264406156949024
COX15	0	0	0	0	0.75093679886339
MFSD10	0	0	0	0	0.70998456148826
ATP5D	0	0	0	0	0.31569372104708
NAGPA	0	0	0	0	0.675394014804921
NCBP2	0	0	0	0	0.376791814904022
LAGE3	0	0	0	0	0.291575461217306
NUDT5	0	0	0	0	0.365361128947435
TTC1	0	0	0	0	0.282253558565536
ITFG1	0	0	0	0	0.288059506816885
MFSD7	0	0	0	0	0.787504174151255
AP2M1	0	0	0	0	0.418330335660032
HMCES	0	0	0	0	0.543032461183818
BRMS1	0	0	0	0	0.563041454267537
DPP3	0	0	0	0	0.412716241600204
TMEM243	0	0	0	0	0.343896994118605
IGF2R	0	0	0	0	0.295132636943607
CHMP4A	0	0	0	0	0.356086170379908
ST3GAL6	0	0	0	0	0.294893719718135
PSMC6	0	0	0	0	0.305850371070326
TALDO1	0	0	0	0	0.413746969937887
GPD2	0	0	0	0	0.276488444695065
PHAX	0	0	0	0	0.409158778922503
GART	0	0	0	0	0.359312902837716
HSD17B12	0	0	0	0	0.444813142370581
PCMT1	0	0	0	0	0.434839337145256
SYPL1	0	0	0	0	0.628546196165866
GFM1	0	0	0	0	1.03329557646962
MRPL51	0	0	0	0	0.308103889769657
NEMF	0	0	0	0	0.402370453092136
TCEB1	0	0	0	0	0.312540915273543
RABGGTA	0	0	0	0	0.41890122433963
TRAP1	0	0	0	0	0.596334657161773
C3orf62	0	0	0	0	0.559872017633217
MYEOV2	0	0	0	0	0.373368596029986
CISD3	0	0	0	0	0.44665494932864
EBP	0	0	0	0	0.854483602654881
SRSF9	0	0	0	0	0.36201156121952
CDC42BPB	0	0	0	0	0.594512694171622
HP1BP3	0	0	0	0	0.437496343581699
DFFA	0	0	0	0	0.423331419586138
PSMD1	0	0	0	0	0.314781276224608
IGFBP7	0	0	0	0	0.406623896171372
ACP1	0	0	0	0	0.298349164740876
ECI1	0	0	0	0	0.480406807683204
CPNE2	0	0	0	0	0.935222639953673
RABGAP1	0	0	0	0	0.352827429519654
C9orf156	0	0	0	0	0.775575108476554
ATP5C1	0	0	0	0	0.401753942415983
KLHL36	0	0	0	0	0.303360370182964
TMEM248	0	0	0	0	0.289788200086551
GMFB	0	0	0	0	0.35780739651107
UNC50	0	0	0	0	1.44828162600878
EMC4	0	0	0	0	0.343333574106757
RPF2	0	0	0	0	0.570349630128997
LZIC	0	0	0	0	0.923162313360898
TMC8	0	0	0	0	0.331696455972652
SNRPD1	0	0	0	0	0.277513809798049
PRPF4	0	0	0	0	0.409830281319209
BABAM1	0	0	0	0	0.355356508341708
NELFB	0	0	0	0	0.30083635632865
CCDC124	0	0	0	0	0.356046187807238
TP53I11	0	0	0	0	0.958045009964354
PARP4	0	0	0	0	0.302045287915785
NME6	0	0	0	0	0.884067240534395
INO80	0	0	0	0	0.271069407002623
CPSF2	0	0	0	0	0.262413391564554
GALK1	0	0	0	0	0.615808484810843
RSRC2	0	0	0	0	0.297930050759944
SF3B2	0	0	0	0	0.394009315385613
CACYBP	0	0	0	0	0.261519393905372
VPS28	0	0	0	0	0.290680500637192
HSDL2	0	0	0	0	0.283087741148162
MTHFS	0	0	0	0	0.644236442295218
THUMPD1	0	0	0	0	0.717898009581956
ALOX5	0	0	0	0	0.36980942799579
TTC7A	0	0	0	0	0.505216918427469
CDC34	0	0	0	0	0.267753137701651
LRRC25	0	0	0	0	0.426322764988901
UFL1	0	0	0	0	0.650424051774261
EIF2B5	0	0	0	0	0.986312428826913
CENPW	0	0	0	0	0.364651003423267
RBBP5	0	0	0	0	0.254056799889232
LSM4	0	0	0	0	0.29056012039919
MZT2A	0	0	0	0	0.870410884838503
HDAC2	0	0	0	0	0.71514976318556
HMGCL	0	0	0	0	0.349855104044362
LRRC59	0	0	0	0	0.290787561979379
RNF10	0	0	0	0	0.429170123121682
HNRNPAB	0	0	0	0	0.292751263566839
ACAD9	0	0	0	0	0.385900643617698
REST	0	0	0	0	0.456733129984754
WDR77	0	0	0	0	0.516202697367147
ACO2	0	0	0	0	0.284680382268127
BCLAF1	0	0	0	0	0.487417683656366
MRPS10	0	0	0	0	0.375900351724023
CCT8	0	0	0	0	0.417345457523875
PDXK	0	0	0	0	0.256794970812333
PSMB5	0	0	0	0	0.50461205176758
ASPSCR1	0	0	0	0	0.779833242509218
ADSL	0	0	0	0	0.681377080869662
ATP5S	0	0	0	0	0.427372335460674
MRPL11	0	0	0	0	0.404723900028165
PDCD11	0	0	0	0	0.38565217615391
PA2G4	0	0	0	0	0.320908927851146
IL3RA	0	0	0	0	0.464357196803484
LSM5	0	0	0	0	0.336971035789188
UXT	0	0	0	0	0.274959091287821
LLPH	0	0	0	0	0.352509757100781
MAF1	0	0	0	0	0.340796481788827
TMEM180	0	0	0	0	0.493071810008671
RAB5C	0	0	0	0	0.27390824979557
PNKD	0	0	0	0	0.250618184511815
NFX1	0	0	0	0	0.49625737916252
PPAPDC1B	0	0	0	0	0.716746001933587
R3HCC1L	0	0	0	0	0.385342317002439
B3GNT2	0	0	0	0	0.609617382649676
SLC35E3	0	0	0	0	0.763975435119817
SEP15	0	0	0	0	0.26085135694963
AUP1	0	0	0	0	0.309983919227497
GTF3C2	0	0	0	0	0.28866479326796
COPS7A	0	0	0	0	0.623375920517538
ETFA	0	0	0	0	0.350938119603182
ACOX1	0	0	0	0	0.331314738132485
PDHB	0	0	0	0	0.576523010985804
EMC6	0	0	0	0	0.37051979542208
SMARCD2	0	0	0	0	0.656180028527381
MAP3K7	0	0	0	0	0.359337944358923
NUP50	0	0	0	0	0.348735793836972
MRPL17	0	0	0	0	0.292687413502727
NDUFS3	0	0	0	0	0.307786343242882
PDE6D	0	0	0	0	0.642556797139032
STOML2	0	0	0	0	0.464134294014459
SNRPE	0	0	0	0	0.326335941359289
HMGN1	0	0	0	0	0.299365850905747
TOR1AIP2	0	0	0	0	0.279080199304425
DHRS4	0	0	0	0	0.307800311271131
ACTR1B	0	0	0	0	0.377908018841737
BCKDK	0	0	0	0	0.405354799415362
TSNAX	0	0	0	0	0.577683709729147
GOPC	0	0	0	0	0.387163604794407
MCFD2	0	0	0	0	0.435174573959444
UBE2V2	0	0	0	0	0.631602369023676
CNBP	0	0	0	0	0.327587061383701
MRPL36	0	0	0	0	0.483393333899429
POP5	0	0	0	0	0.884460393618585
SLC17A5	0	0	0	0	0.874361595065917
RAD50	0	0	0	0	0.28805561282181
CINP	0	0	0	0	0.514985706383976
TMED1	0	0	0	0	0.288968648233037
PLK2	0	0	0	0	0.391319387907203
MLLT10	0	0	0	0	0.431086940387935
POLR2H	0	0	0	0	0.627816859341336
RNF111	0	0	0	0	0.441898048152246
C19orf25	0	0	0	0	0.459791227267329
GIPC1	0	0	0	0	0.697789202554547
ERP29	0	0	0	0	0.337361947685029
MBD4	0	0	0	0	0.330653787380329
PTPN6	0	0	0	0	0.396363200653904
NAPRT	0	0	0	0	0.662925117609124
PREB	0	0	0	0	0.639560549611449
TMEM173	0	0	0	0	0.461896688588284
ITGB2	0	0	0	0	0.284275853917619
BOLA3	0	0	0	0	0.451573415696417
SPCS2	0	0	0	0	0.512046654435469
OLR1	0	0	0	0	0.355086454963633
KEAP1	0	0	0	0	0.577995446588028
HOMER3	0	0	0	0	0.286335884666557
ALG5	0	0	0	0	0.284189188457245
DMAP1	0	0	0	0	0.476973656454078
NELFE	0	0	0	0	0.25697262938548
ME2	0	0	0	0	0.530409005770442
APPBP2	0	0	0	0	0.333306341632336
PNO1	0	0	0	0	0.542560600068926
SLK	0	0	0	0	0.510191042285961
C19orf53	0	0	0	0	0.25242885664201
AZI2	0	0	0	0	0.427568426555214
SGSH	0	0	0	0	1.28561223575618
XIST	0	0	0	0	0.343985886267514
SEC11A	0	0	0	0	0.400455862103088
VAV3	0	0	0	0	0.293075051874345
EIF1AX	0	0	0	0	0.250854985272086
DDRGK1	0	0	0	0	0.38853090809226
SIPA1L2	0	0	0	0	0.677941309351214
ARL11	0	0	0	0	0.65217872583798
CCDC85B	0	0	0	0	0.287339735772983
KDELR2	0	0	0	0	0.297176136964882
RAB7B	0	0	0	0	0.804228693574895
ARPC5	0	0	0	0	0.322659865489081
SLC30A5	0	0	0	0	0.352345190667413
TMBIM1	0	0	0	0	0.368595117577138
TFG	0	0	0	0	0.493959709715521
TMEM230	0	0	0	0	0.377257776615953
SRD5A3	0	0	0	0	0.734504466867509
TRAPPC8	0	0	0	0	0.269670722564979
SLC25A19	0	0	0	0	0.651768470800873
COPB1	0	0	0	0	0.407604341047535
C6orf62	0	0	0	0	0.462266392357281
SF3B6	0	0	0	0	0.2842976500386
COMMD10	0	0	0	0	0.290705961479412
TAPBPL	0	0	0	0	0.79529769448127
NDUFS1	0	0	0	0	0.422541596617253
APOA1BP	0	0	0	0	0.428773688903062
ZFAND6	0	0	0	0	0.325774038449977
NECAP2	0	0	0	0	0.295786557632286
ABCD1	0	0	0	0	0.679855584749309
TOMM70A	0	0	0	0	0.480100052740367
KIFC3	0	0	0	0	0.644478586980278
C16orf62	0	0	0	0	0.490949400018751
DYNLL1	0	0	0	0	0.264981965352401
TMEM87B	0	0	0	0	0.326608294559838
HMGB1	0	0	0	0	0.359597097042666
CALR	0	0	0	0	0.326901096453989
LOC653513	0	0	0	0	0.493775686629
APP	0	0	0	0	0.507919788692419
LRRC47	0	0	0	0	0.405368379394476
LRPPRC	0	0	0	0	0.697836308872583
ASNA1	0	0	0	0	0.538609225318
RASSF1	0	0	0	0	0.333753023990459
WAPL	0	0	0	0	0.537030359713341
MTMR14	0	0	0	0	0.253604885889438
PSMA3	0	0	0	0	0.41182147349173
MRPL32	0	0	0	0	0.34522246287137
TMEM208	0	0	0	0	0.402296994705573
TSN	0	0	0	0	0.399857835018699
POLR2B	0	0	0	0	0.454374054651949
PFDN4	0	0	0	0	0.414270914365576
CHMP6	0	0	0	0	0.708094892583418
PEX16	0	0	0	0	0.800204006095037
SLC27A3	0	0	0	0	0.565858989450159
SLC9A1	0	0	0	0	0.303006761620558
HVCN1	0	0	0	0	0.458741308669032
CHCHD1	0	0	0	0	0.412201170027211
SIDT2	0	0	0	0	0.30722208462034
SNX14	0	0	0	0	0.450571455644073
CITED2	0	0	0	0	0.427941040644319
LRRC8A	0	0	0	0	0.67930683206991
ZCCHC14	0	0	0	0	0.521313586377406
SKP1	0	0	0	0	0.312110379164356
PHYH	0	0	0	0	0.281789889645675
PPP1CC	0	0	0	0	0.274849411579859
ERMP1	0	0	0	0	0.356406379245514
NDUFA13	0	0	0	0	0.256264798269407
CKAP5	0	0	0	0	0.635857590419309
MOSPD2	0	0	0	0	0.417538195372093
DEDD2	0	0	0	0	0.376793142220226
SLC7A6	0	0	0	0	0.708698814823675
CCT3	0	0	0	0	0.392549545552036
CHURC1	0	0	0	0	0.364181898608773
ANP32E	0	0	0	0	0.436165406046797
RPF1	0	0	0	0	0.713198681003059
CLN5	0	0	0	0	0.258560740209122
ANXA11	0	0	0	0	0.332037292139986
SMIM14	0	0	0	0	0.346549739953568
POM121	0	0	0	0	0.368660910899831
ROGDI	0	0	0	0	0.335363545998171
SYMPK	0	0	0	0	1.13724029969647
UBE2J2	0	0	0	0	0.56104283683872
HEATR5A	0	0	0	0	0.558280613044342
PTTG1IP	0	0	0	0	0.271703880272031
SDHB	0	0	0	0	0.276028101510267
VDAC3	0	0	0	0	0.43116769420719
SRSF7	0	0	0	0	0.33178190872199
AHCY	0	0	0	0	0.558213033589932
HM13	0	0	0	0	0.392773979919165
SHARPIN	0	0	0	0	0.387083613964528
BOP1	0	0	0	0	0.417510769345721
CPSF1	0	0	0	0	0.772411624692126
PPM1M	0	0	0	0	0.264606952462839
SLC25A11	0	0	0	0	0.300847201450456
F11R	0	0	0	0	0.39911925729322
CD300C	0	0	0	0	0.345478734855276
GAPDH	0	0	0	0	0.374538982121269
MRPS35	0	0	0	0	0.73977760740607
TMEM11	0	0	0	0	0.548812821158305
EMC8	0	0	0	0	0.452556371773353
KDM1A	0	0	0	0	0.72824949879443
SERTAD2	0	0	0	0	0.424358704658841
RRP15	0	0	0	0	0.439695292470379
ADM	0	0	0	0	0.298051731066934
NOL8	0	0	0	0	0.252524162797059
DNMT1	0	0	0	0	0.468706283216107
RABAC1	0	0	0	0	0.260271682369679
EDEM2	0	0	0	0	0.608673259885677
C1orf123	0	0	0	0	0.471843496830859
COX7A2	0	0	0	0	0.310535288346383
NAPG	0	0	0	0	0.435416210283371
EXOSC8	0	0	0	0	0.422235406272518
CCT6A	0	0	0	0	0.259160876252745
C5orf51	0	0	0	0	0.272060762183369
IFI27L2	0	0	0	0	0.293437720834463
PIN1	0	0	0	0	0.268787642805116
AARS	0	0	0	0	0.844029218354229
FAM96B	0	0	0	0	0.307735322193349
POLE3	0	0	0	0	0.356407785040523
GSTP1	0	0	0	0	0.254306400324196
NRBP1	0	0	0	0	0.319200538146967
ARPIN	0	0	0	0	0.485011014380649
UTP11L	0	0	0	0	0.568101699707357
ZDHHC24	0	0	0	0	0.748227977275176
LSM1	0	0	0	0	0.400073846100008
PPP1CA	0	0	0	0	0.27101961041271
TPST2	0	0	0	0	0.402051413344087
MRPS7	0	0	0	0	0.256622958108801
NCL	0	0	0	0	0.256438487873035
TXNRD2	0	0	0	0	0.262261668906161
KIAA1191	0	0	0	0	1.0177101763297
SNRNP27	0	0	0	0	0.287436821673449
CBWD5	0	0	0	0	0.376635032016362
ANXA6	0	0	0	0	0.527685407272477
TMEM223	0	0	0	0	0.285669162931262
SIL1	0	0	0	0	0.286798975225196
HTATIP2	0	0	0	0	0.360145782690864
EMC7	0	0	0	0	0.251242085880179
CMAS	0	0	0	0	0.54439204068228
PECAM1	0	0	0	0	0.266809505672261
SLC25A1	0	0	0	0	0.373463545985089
RNF41	0	0	0	0	0.312759256254552
SEC13	0	0	0	0	0.401685594628901
UBTF	0	0	0	0	0.338321724588518
WBSCR22	0	0	0	0	0.269747560821868
C15orf57	0	0	0	0	0.390412129684786
SLC35F5	0	0	0	0	0.749076468801002
VPS41	0	0	0	0	0.637427105680139
PDE4C	0	0	0	0	0.266347499818883
RPL7L1	0	0	0	0	0.857799310748577
BCKDHA	0	0	0	0	0.42088384262132
MVB12A	0	0	0	0	0.292844204959328
TXNDC9	0	0	0	0	0.382278202468043
USP39	0	0	0	0	0.389960300963206
IQGAP1	0	0	0	0	0.278133769027259
TMEM141	0	0	0	0	0.453247260708656
ASL	0	0	0	0	0.320704923702336
VBP1	0	0	0	0	0.738954228652166
DCTN2	0	0	0	0	0.372827184348878
NOP2	0	0	0	0	0.400296454741841
ECHS1	0	0	0	0	0.361599248488391
CLPP	0	0	0	0	0.348348237969643
PRKCSH	0	0	0	0	0.477308690689059
VPS25	0	0	0	0	0.582435553008298
PAGR1	0	0	0	0	0.342752264927356
WDR13	0	0	0	0	0.545339786355247
MPV17L2	0	0	0	0	0.256705573287733
MRPL27	0	0	0	0	0.29238268786234
ANKRD17	0	0	0	0	0.268146988640149
ILK	0	0	0	0	0.510591123034783
COPS4	0	0	0	0	0.485948823550744
C9orf78	0	0	0	0	0.314148051840012
SNRPD2	0	0	0	0	0.345706299071298
PNPT1	0	0	0	0	0.507902573289553
CTR9	0	0	0	0	0.658791368317922
C17orf89	0	0	0	0	0.332819327309644
SLC10A1	0	0	0	0	0.456561910992494
DTYMK	0	0	0	0	0.891109440452003
TRAPPC12	0	0	0	0	0.310487685771248
SERBP1	0	0	0	0	0.354416682087069
DCAF6	0	0	0	0	0.473649747594736
MRPL3	0	0	0	0	0.736696404569207
ZRANB1	0	0	0	0	0.255950310932336
TPP1	0	0	0	0	0.294373812661803
TMA16	0	0	0	0	0.470412482744244
MRPS11	0	0	0	0	0.374416660128391
POGK	0	0	0	0	0.684826101563512
COQ4	0	0	0	0	0.279252756456028
SMARCC2	0	0	0	0	0.337270790239316
LONP1	0	0	0	0	0.347153058735674
DHX8	0	0	0	0	0.358087817715336
NPEPPS	0	0	0	0	0.280755496527522
AP1M1	0	0	0	0	0.336723741543947
